title,channel,upload_date,url
Peter Doocy confronts KJP on rhetoric calling Trump a &#39;threat&#39;,Fox News,2024-09-18T15:45:05Z,https://www.youtube.com/watch?v=qdXKcGC6NSM
Vivek Ramaswamy: Trump is on a mission to save a country,Fox News,2024-09-23T16:00:38Z,https://www.youtube.com/watch?v=YoqKhH8L8uk
Biden sports &#39;Trump 2024&#39; hat in spirit of unity,Fox News,2024-09-12T13:15:02Z,https://www.youtube.com/watch?v=Y0JI4RLj4AA
Eric Trump rips VP Kamala Harris for not taking a stand on issues he says Americans are facing today,Fox News,2024-08-21T13:30:27Z,https://www.youtube.com/watch?v=ad3s58v4qmk
Trump could present Harris with a &#39;special gift&#39;,Fox News,2024-09-10T14:30:05Z,https://www.youtube.com/watch?v=AtaRXPgdmZk
Trump is ‘not the same’ candidate: Former Clinton adviser,Fox News,2024-09-12T19:15:00Z,https://www.youtube.com/watch?v=VaNJw5tI0UU
Byron Donalds on Trump&#39;s surge with Black voters: &#39;He&#39;s real!&#39;,Fox News,2024-09-01T05:30:19Z,https://www.youtube.com/watch?v=VRBiAfgTJIY
&#39;WORLD OF TROUBLE&#39;: Would-be Trump assassin could face these charges,Fox News,2024-09-16T20:00:10Z,https://www.youtube.com/watch?v=S4mEHOjUXjY
WATCH: A timeline of the road to Trump vs Harris,Fox News,2024-09-11T01:27:21Z,https://www.youtube.com/watch?v=dVBYqhzWRC0
Ex-Secret Service agent warns of potential &#39;copy-cats&#39; after Trump assassination attempts,Fox News,2024-09-22T01:00:27Z,https://www.youtube.com/watch?v=w89cxW9UJx8
Bernie Sanders says it&#39;s Donald Trump that is radical -- not Kamala Harris.,Fox News,2024-08-21T03:12:55Z,https://www.youtube.com/watch?v=eZ6UYxrDAFw
Teamsters president explains why neither Trump or Harris got an endorsement,Fox News,2024-09-18T22:15:01Z,https://www.youtube.com/watch?v=SykkGryJd1A
Trump rips ABC for &#39;rigged&#39; debate: &#39;It was three-to-one&#39;,Fox News,2024-09-11T12:15:05Z,https://www.youtube.com/watch?v=vtvhFTLso40
Donald Trump hosts a press conference in Los Angeles area,Fox News,2024-09-13T18:36:27Z,https://www.youtube.com/watch?v=iloN4y1Z3e8
Did complacency contribute to failures that led to the first Trump assassination attempt?,Fox News,2024-09-21T00:15:00Z,https://www.youtube.com/watch?v=a4VPh4zNFiU
RFK Jr. considering &#39;joining forces&#39; with Trump,Fox News,2024-08-21T10:30:00Z,https://www.youtube.com/watch?v=-0pqSKvAxJw
Officials provide updates after apparent ‘attempted assassination’ of Trump,Fox News,2024-09-15T21:30:00Z,https://www.youtube.com/watch?v=7P0H8vBUVtY
Trump calls out Harris for copying his policies: &quot;I was going to send her a MAGA hat”,Fox News,2024-09-11T03:05:24Z,https://www.youtube.com/watch?v=UvQKUEkWM8Y
Who is connecting better with Gen Z - Harris or Trump? Lawrence Jones gives his take.,Fox News,2024-08-19T15:28:18Z,https://www.youtube.com/watch?v=esacJW2rIhk
Former Democrat shares why he’s now voting for Trump,Fox News,2024-08-21T01:00:21Z,https://www.youtube.com/watch?v=iEkM-V1CiHk
"Harris &#39;failed miserably,&#39; now she&#39;s &#39;STEALING&#39; many of Trump&#39;s policies: Rep. Nancy Mace",Fox News,2024-08-30T06:00:21Z,https://www.youtube.com/watch?v=Snn7SL62DTY
Trump suspect was &#39;clearly&#39; influenced by Democrats&#39; rhetoric: Sen. Marco Rubio,Fox News,2024-09-17T16:15:00Z,https://www.youtube.com/watch?v=Be95wmeGaug
Latinos will be a big part of Trump taking battleground state: Political consultant,Fox News,2024-09-14T16:45:03Z,https://www.youtube.com/watch?v=ykIcVVxB9A4
Hillary nods along to DNC crowd&#39;s chants of &quot;lock him up&quot;,Fox News,2024-08-20T04:23:48Z,https://www.youtube.com/watch?v=ECOBkvgm98U
Pete Buttigieg says Trump needs to prepare for a focused Kamala Harris ahead of their debate,Fox News,2024-08-20T21:51:05Z,https://www.youtube.com/watch?v=Di-yGEMLUHs
Trump and Harris face off tonight in the ABC News Presidential Debate. Here&#39;s what to know.,Fox News,2024-09-10T19:09:32Z,https://www.youtube.com/watch?v=fIh7aapwZ2E
Kamala Harris blasts Donald Trump: You are going to hear from the &#39;same old tired playbook&#39;,Fox News,2024-09-11T05:00:02Z,https://www.youtube.com/watch?v=4WCgooTW4zk
Donald Trump: I heard it was very unsafe to make this trip,Fox News,2024-08-22T21:03:02Z,https://www.youtube.com/watch?v=VKNALDapQpE
Trump torches Kamala Harris on Afghanistan withdrawal: &#39;They never fired anybody&#39;,Fox News,2024-09-15T09:30:21Z,https://www.youtube.com/watch?v=p24X-uyxdxw
Secret Service scrutinized as details emerge after 2nd attempt on Trump,Fox News,2024-09-18T07:00:37Z,https://www.youtube.com/watch?v=ttbVPfRgYpo
"Alina Habba: They are so afraid of Trump, they will stop at nothing",Fox News,2024-08-31T10:00:28Z,https://www.youtube.com/watch?v=Im-5YH5slWQ
"‘The Five’ co-host Harold Ford, Jr. reacts to the Trump-Harris debate",Fox News,2024-09-11T11:30:07Z,https://www.youtube.com/watch?v=7LaPSTk0GJg
Trump is going to be dominating the election based on these polls: Patrick Bet-David,Fox News,2024-09-24T06:15:03Z,https://www.youtube.com/watch?v=jdCdD4Pji0M
Trump: We’re laughed at all over the world,Fox News,2024-09-16T07:00:22Z,https://www.youtube.com/watch?v=kCb7Q251MMI
Ex-Secret Service agent says agency is &#39;broken&#39; after second Trump assassination attempt,Fox News,2024-09-18T10:00:58Z,https://www.youtube.com/watch?v=y6tt2488m9Q
CNN reporter torched for lecture to pro-Trump boat owner: &#39;Activist reporter&#39;,Fox News,2024-09-20T12:15:05Z,https://www.youtube.com/watch?v=t28qwAN8Jc0
Donald Trump himself is a deterrent: Gov. Doug Burgum,Fox News,2024-09-22T15:00:59Z,https://www.youtube.com/watch?v=xZy0w_1wyZU
"Trump to return to Butler, Pennsylvania for another rally: Report",Fox News,2024-09-24T11:30:06Z,https://www.youtube.com/watch?v=9ZNCwJ8U6Qw
Trump surges ahead of Harris in new poll,Fox News,2024-09-09T17:00:21Z,https://www.youtube.com/watch?v=TRFAf4mC5K0
White House reveals Biden&#39;s plans for Trump-Harris debate,Fox News,2024-09-09T19:02:42Z,https://www.youtube.com/watch?v=0HIWdIZxGp4
Trump calls out Walz after his family endorsed Trump,Fox News,2024-09-05T02:30:36Z,https://www.youtube.com/watch?v=KWyk3PcpzSo
Trump tells Harris to &quot;wake&quot; Biden up to close the border,Fox News,2024-09-11T04:28:06Z,https://www.youtube.com/watch?v=7w-puL9zFPs
Trump vows full transparency on JFK assassination if elected,Fox News,2024-08-24T16:15:02Z,https://www.youtube.com/watch?v=URZWUoFMYxY
"‘LYING PEOPLE&#39;: Trump sounds off on Harris campaign, debate moderators",Fox News,2024-09-15T10:30:28Z,https://www.youtube.com/watch?v=dWqkvZc5jqM
Donald Trump hosts an immigration event in Arizona during DNC,Fox News,2024-08-22T20:31:45Z,https://www.youtube.com/watch?v=yrqbPcpmt4c
&#39;The Five&#39; reacts to Elon Musk&#39;s historic interview with Donald Trump,Fox News,2024-08-13T22:02:44Z,https://www.youtube.com/watch?v=-JCtviTCXEw
Kamala Harris eviscerated for Trump attack: &#39;No compassion&#39;,Fox News,2024-09-03T19:00:09Z,https://www.youtube.com/watch?v=HVLWBEa4n-g
Byron Donalds on Trump&#39;s surge with Black voters: &#39;He&#39;s real!&#39;,Fox News,2024-09-01T05:30:19Z,https://www.youtube.com/watch?v=VRBiAfgTJIY
&#39;WORLD OF TROUBLE&#39;: Would-be Trump assassin could face these charges,Fox News,2024-09-16T20:00:10Z,https://www.youtube.com/watch?v=S4mEHOjUXjY
McEnany: CNN reporter absolutely CRUSHED by Trump supporter,Fox News,2024-09-20T21:15:00Z,https://www.youtube.com/watch?v=ELOInitRYhY
Donald Trump participates in a Town Hall moderated by Tulsi Gabbard,Fox News,2024-08-30T01:04:22Z,https://www.youtube.com/watch?v=qTjhJ6tcn2A
Trump rips ABC for &#39;rigged&#39; debate: &#39;It was three-to-one&#39;,Fox News,2024-09-11T12:15:05Z,https://www.youtube.com/watch?v=vtvhFTLso40
Kayleigh McEnany: “Elon Musk would be a fantastic hire in a Donald J. Trump administration.”,Fox News,2024-08-20T19:40:15Z,https://www.youtube.com/watch?v=8Wnt-nrO5rE
Kamala Harris: Trump’s former chief of staff says he has ‘contempt for the Constitution’,Fox News,2024-09-11T07:45:00Z,https://www.youtube.com/watch?v=AsxEBGKsrWw
WATCH: A timeline of the road to Trump vs Harris,Fox News,2024-09-11T01:27:21Z,https://www.youtube.com/watch?v=dVBYqhzWRC0
Ex-Secret Service agent warns of potential &#39;copy-cats&#39; after Trump assassination attempts,Fox News,2024-09-22T01:00:27Z,https://www.youtube.com/watch?v=w89cxW9UJx8
Trump reacts to possible RFK Jr. endorsement: &#39;I would be honored&#39;,Fox News,2024-08-22T15:00:06Z,https://www.youtube.com/watch?v=QFwed7vQqEU
Greg Gutfeld: The same agents protecting Kamala Harris from reporters will protect Trump,Fox News,2024-09-19T02:15:01Z,https://www.youtube.com/watch?v=V1uJtW64w9s
Trump vows to combat &#39;frightening&#39; border crisis by deporting migrant criminals if elected,Fox News,2024-09-15T07:00:30Z,https://www.youtube.com/watch?v=f03mRYRS1Hk
‘The Five’ reacts to the new Trump indictment,Fox News,2024-08-28T23:00:25Z,https://www.youtube.com/watch?v=hfXCUmzSvZE
RNC chair &#39;very comfortable&#39; Trump will win this key battleground state,Fox News,2024-09-10T19:45:01Z,https://www.youtube.com/watch?v=dcXNePmc1ZU
